i,j,score,accepted,guard_dropped
3861,6358,0.9966903738660419,True,False
3862,4248,0.9943252407018788,True,False
3864,3999,0.9987516343887362,True,False
3864,5273,0.9978563561645535,True,False
3870,4155,0.9966903738660419,True,False
3870,5701,0.9956300099634801,True,False
3876,7125,0.9987516343887362,True,False
3876,7410,0.9956300099634801,True,False
3877,6423,0.9950648084917336,True,False
3878,3879,0.9957300078086366,True,False
3878,3904,0.9966903738660419,True,False
3879,3904,0.9983884245508575,True,False
3880,7431,0.9987516343887362,True,False
3882,6268,0.9966903738660419,True,False
3883,5444,0.9982452686441156,True,False
3883,6840,0.9982452686441156,True,False
3885,5517,0.9976962095979076,True,False
3888,7285,0.9958825633451195,True,False
3889,6085,0.9926084766360521,True,False
3891,4115,0.9987516343887362,True,False
3894,5859,0.9975340164615294,True,False
3895,5944,0.9876356745221663,True,False
3900,5797,0.9976962095979076,True,False
3901,7136,0.9987516343887362,True,False
3902,4362,0.9987516343887362,True,False
3903,4023,0.9869952477161212,True,False
3905,4009,0.9987516343887362,True,False
3906,6648,0.9987516343887362,True,False
3907,5307,0.9976962095979076,True,False
3907,7057,0.8496491621619131,True,False
3908,6486,0.9987516343887362,True,False
3909,5668,0.9976962095979076,True,False
3910,5271,0.9983884245508575,True,False
3912,4113,0.9957300078086366,True,False
3915,6271,0.9987516343887362,True,False
3916,4338,0.9976962095979076,True,False
3918,6282,0.9987516343887362,True,False
3919,7120,0.9983505803534152,True,False
3923,4713,0.9956300099634801,True,False
3927,6408,0.9979749008420777,True,False
3929,5331,0.9987516343887362,True,False
3932,4622,0.9966903738660419,True,False
3933,4868,0.9987516343887362,True,False
3934,5149,0.9979197595370883,True,False
3937,6654,0.9984197686403924,True,False
3942,4582,0.9987516343887362,True,False
3943,4951,0.9987516343887362,True,False
3943,5937,0.9943252407018788,True,False
3944,5922,0.9966903738660419,True,False
3946,7416,0.845068554434827,True,False
3947,5127,0.9987516343887362,True,False
3948,5408,0.9976962095979076,True,False
3950,4906,0.9987516343887362,True,False
3951,6432,0.9950648084917336,True,False
3951,6941,0.9950648084917336,True,False
3952,6839,0.9934753990350542,True,False
3953,5929,0.9966903738660419,True,False
3963,4572,0.9987516343887362,True,False
3964,6631,0.8256011655645904,True,False
3965,4926,0.9987516343887362,True,False
3967,4350,0.995400680151444,True,False
3967,5560,0.9878736124411658,True,False
3968,5762,0.9956300099634801,True,False
3969,7449,0.9987516343887362,True,False
3973,4254,0.9987516343887362,True,False
3973,7116,0.9966903738660419,True,False
3974,6195,0.9982452686441156,True,False
3979,6738,0.9987516343887362,True,False
3982,7212,0.9966903738660419,True,False
3987,6818,0.9934753990350542,True,False
3988,4569,0.9987516343887362,True,False
3992,6455,0.9873485260609695,True,False
3996,5812,0.9983884245508575,True,False
3999,5273,0.9978563561645535,True,False
4000,6598,0.9953097333751223,True,False
4001,5270,0.9926084766360521,True,False
4005,5117,0.9933040067925627,True,False
4005,6284,0.9869952477161212,True,False
4007,7282,0.9983039944199337,True,False
4012,6767,0.9966903738660419,True,False
4013,5923,0.9987516343887362,True,False
4014,6458,0.9966903738660419,True,False
4017,4787,0.9951345565222027,True,False
4019,4695,0.9737445694382172,True,False
4019,5272,0.9899525902798143,True,False
4025,6827,0.9987516343887362,True,False
4026,5097,0.9987516343887362,True,False
4028,4992,0.9983505803534152,True,False
4029,4911,0.9966903738660419,True,False
4030,5661,0.9975340164615294,True,False
4033,6847,0.9972048444955496,True,False
4035,5741,0.995150381172694,True,False
4037,6921,0.9972048444955496,True,False
4037,7082,0.9972048444955496,True,False
4038,4158,0.8106427136166562,True,False
4038,5210,0.9987516343887362,True,False
4039,6633,0.9987516343887362,True,False
4041,5036,0.9958128395225163,True,False
4042,6514,0.9951999406776808,True,False
4044,5457,0.9966903738660419,True,False
4045,5217,0.9966903738660419,True,False
4049,5681,0.9987516343887362,True,False
4051,6991,0.9966903738660419,True,False
4052,4740,0.9983884245508575,True,False
4054,5105,0.9987516343887362,True,False
4055,5623,0.995400680151444,True,False
4060,5318,0.9966903738660419,True,False
4063,5241,0.9953097333751223,True,False
4063,6733,0.9953097333751223,True,False
4066,6680,0.9908484813446168,True,False
4068,5519,0.7686309465579456,True,False
4072,5933,0.9876356745221663,True,False
4073,5552,0.9958825633451195,True,False
4075,6556,0.9966903738660419,True,False
4075,6860,0.9966903738660419,True,False
4076,6497,0.9966903738660419,True,False
4078,5115,0.9983505803534152,True,False
4084,6105,0.9970051010599466,True,False
4093,6897,0.9983505803534152,True,False
4095,6092,0.9939029047180966,True,False
4096,4848,0.9880739555233248,True,False
4097,7324,0.9939029047180966,True,False
4102,6642,0.9987516343887362,True,False
4103,4840,0.9926084766360521,True,False
4103,5976,0.9876356745221663,True,False
4104,6300,0.9987516343887362,True,False
4105,5702,0.8643398147587446,True,False
4106,4607,0.9934753990350542,True,False
4108,6729,0.9981689989681672,True,False
4117,6185,0.9979749008420777,True,False
4118,4654,0.9987516343887362,True,False
4118,4950,0.9951999406776808,True,False
4119,5978,0.9984686580491425,True,False
4120,4225,0.9966903738660419,True,False
4122,4993,0.9987516343887362,True,False
4122,5339,0.9966903738660419,True,False
4122,5905,0.9975340164615294,True,False
4123,6659,0.9972048444955496,True,False
4126,6006,0.8288667144097164,True,False
4127,6602,0.9953097333751223,True,False
4128,5529,0.9980660562935224,True,False
4130,4538,0.9987516343887362,True,False
4131,4183,0.9987516343887362,True,False
4134,4566,0.845068554434827,True,False
4136,5469,0.9966903738660419,True,False
4137,5710,0.9987516343887362,True,False
4139,5006,0.9987516343887362,True,False
4139,6851,0.9987516343887362,True,False
4140,5328,0.9987516343887362,True,False
4140,6007,0.9983884245508575,True,False
4141,6359,0.9987516343887362,True,False
4144,4927,0.9966903738660419,True,False
4148,5713,0.9987516343887362,True,False
4152,4294,0.9953518047315162,True,False
4152,4551,0.9953518047315162,True,False
4153,4232,0.9987516343887362,True,False
4155,5701,0.9956300099634801,True,False
4156,4795,0.9916208562871359,True,False
4156,5142,0.9916208562871359,True,False
4156,5522,0.9916208562871359,True,False
4157,6675,0.9976962095979076,True,False
4158,5173,0.8085349400690662,True,False
4158,5210,0.7894108754335522,True,False
4160,5972,0.9966903738660419,True,False
4164,5982,0.9987516343887362,True,False
4170,4424,0.9987516343887362,True,False
4171,6775,0.9987516343887362,True,False
4175,6643,0.9953518047315162,True,False
4176,7173,0.9948785963092984,True,False
4177,5634,0.9984197686403924,True,False
4185,6370,0.9880739555233248,True,False
4189,4521,0.9987516343887362,True,False
4189,6389,0.9966903738660419,True,False
4190,6240,0.9953097333751223,True,False
4193,6010,0.9876356745221663,True,False
4193,6936,0.9876356745221663,True,False
4196,4593,0.9966903738660419,True,False
4197,6736,0.8073325769881146,True,False
4197,6770,0.8073325769881146,True,False
4199,6357,0.9966903738660419,True,False
4200,6499,0.9926957433296217,True,False
4202,6147,0.9987516343887362,True,False
4204,4680,0.9966903738660419,True,False
4206,6962,0.9978563561645535,True,False
4209,4601,0.9955425575166709,True,False
4209,5969,0.9987516343887362,True,False
4210,5809,0.9987516343887362,True,False
4211,4429,0.9983505803534152,True,False
4215,6468,0.9983884245508575,True,False
4217,5533,0.9978563561645535,True,False
4219,4701,0.9953097333751223,True,False
4222,6720,0.9976962095979076,True,False
4223,4672,0.9987516343887362,True,False
4224,6133,0.9987516343887362,True,False
4226,4669,0.995400680151444,True,False
4228,6337,0.9934753990350542,True,False
4228,7275,0.9966903738660419,True,False
4231,6008,0.9966903738660419,True,False
4233,6018,0.9987516343887362,True,False
4235,7026,0.9987516343887362,True,False
4238,6049,0.9939029047180966,True,False
4241,6666,0.9983884245508575,True,False
4242,5042,0.995400680151444,True,False
4243,5880,0.9976962095979076,True,False
4244,5024,0.9983884245508575,True,False
4245,5645,0.9974112369640995,True,False
4246,4720,0.9975340164615294,True,False
4251,6548,0.8079511838045307,True,False
4251,6814,0.996535470187147,True,False
4252,5799,0.9987516343887362,True,False
4254,7116,0.9966903738660419,True,False
4257,5434,0.9987516343887362,True,False
4258,5729,0.9975340164615294,True,False
4269,4480,0.9876356745221663,True,False
4271,7249,0.9953097333751223,True,False
4272,5939,0.9987516343887362,True,False
4273,5413,0.9955425575166709,True,False
4276,7501,0.9987516343887362,True,False
4280,6477,0.9987516343887362,True,False
4281,4504,0.9983505803534152,True,False
4282,5570,0.9987516343887362,True,False
4284,5432,0.9976962095979076,True,False
4285,4292,0.9939029047180966,True,False
4286,4445,0.9983039944199337,True,False
4287,5824,0.9983039944199337,True,False
4288,6776,0.9966903738660419,True,False
4291,4638,0.9876356745221663,True,False
4294,4551,0.9982452686441156,True,False
4297,6919,0.9956300099634801,True,False
4306,4748,0.9987516343887362,True,False
4308,4315,0.9966903738660419,True,False
4309,7475,0.9987516343887362,True,False
4312,5239,0.9966903738660419,True,False
4312,6212,0.9966903738660419,True,False
4314,4810,0.9939029047180966,True,False
4316,4991,0.994492508780831,True,False
4316,6852,0.9979197595370883,True,False
4316,7042,0.83333672104099,True,False
4318,7361,0.9987516343887362,True,False
4320,5641,0.9987516343887362,True,False
4320,7268,0.9966903738660419,True,False
4322,4769,0.9972048444955496,True,False
4322,6055,0.9972048444955496,True,False
4325,4947,0.9951999406776808,True,False
4329,6099,0.9987516343887362,True,False
4332,5731,0.9981689989681672,True,False
4332,6838,0.9933031569260068,True,False
4335,6384,0.9951999406776808,True,False
4337,6958,0.9987516343887362,True,False
4341,5397,0.9983884245508575,True,False
4341,7271,0.9966903738660419,True,False
4342,5031,0.801851178184263,True,False
4342,6410,0.9983505803534152,True,False
4346,4804,0.996535470187147,True,False
4347,7122,0.9878736124411658,True,False
4350,5560,0.9966903738660419,True,False
4352,5109,0.9983505803534152,True,False
4353,6417,0.9987516343887362,True,False
4360,7016,0.9942318844771555,True,False
4363,7211,0.9987516343887362,True,False
4364,6592,0.9873485260609695,True,False
4365,7233,0.9972379959967447,True,False
4372,6323,0.9987516343887362,True,False
4373,6083,0.9979197595370883,True,False
4374,6465,0.9987516343887362,True,False
4375,6612,0.9966903738660419,True,False
4376,4790,0.9987516343887362,True,False
4377,5194,0.9987516343887362,True,False
4380,5195,0.9966903738660419,True,False
4382,4850,0.9966903738660419,True,False
4383,4577,0.9987516343887362,True,False
4388,4578,0.9966903738660419,True,False
4391,6520,0.9987516343887362,True,False
4391,7154,0.9979749008420777,True,False
4392,4727,0.9957300078086366,True,False
4395,6256,0.9928989241848947,True,False
4397,7062,0.9966903738660419,True,False
4401,5363,0.9934753990350542,True,False
4402,5430,0.9987516343887362,True,False
4403,6382,0.9987516343887362,True,False
4405,6100,0.9951999406776808,True,False
4407,6524,0.9876356745221663,True,False
4408,4988,0.9987516343887362,True,False
4409,7289,0.9973151677640237,True,False
4410,6456,0.9983039944199337,True,False
4412,4438,0.9987516343887362,True,False
4417,5906,0.9987516343887362,True,False
4417,7038,0.9970051010599466,True,False
4432,5629,0.9987516343887362,True,False
4436,5300,0.9976962095979076,True,False
4436,6184,0.8224068652638832,True,False
4437,4995,0.9976962095979076,True,False
4439,5646,0.9955425575166709,True,False
4439,6805,0.9966903738660419,True,False
4442,6579,0.995506930508393,True,False
4447,6184,0.9976962095979076,True,False
4450,7451,0.9987516343887362,True,False
4451,6669,0.9987516343887362,True,False
4453,6882,0.9975340164615294,True,False
4464,6309,0.9984461500974169,True,False
4464,7140,0.9987516343887362,True,False
4465,6660,0.9980660562935224,True,False
4466,6637,0.9953097333751223,True,False
4467,4547,0.9979998563189798,True,False
4467,5815,0.9984197686403924,True,False
4468,5520,0.9974112369640995,True,False
4468,6915,0.9987516343887362,True,False
4469,6657,0.8042542670399768,True,False
4470,4933,0.9966903738660419,True,False
4472,6979,0.9983039944199337,True,False
4473,5817,0.9987516343887362,True,False
4474,7302,0.9987516343887362,True,False
4474,7378,0.9987516343887362,True,False
4475,6376,0.9966903738660419,True,False
4481,6102,0.9987516343887362,True,False
4482,4527,0.9950648084917336,True,False
4487,6059,0.9939029047180966,True,False
4487,7456,0.9966903738660419,True,False
4492,5184,0.9987516343887362,True,False
4496,5299,0.9983884245508575,True,False
4496,6728,0.9957300078086366,True,False
4501,5354,0.9987516343887362,True,False
4502,5258,0.9978563561645535,True,False
4503,5108,0.9957300078086366,True,False
4507,5333,0.9987516343887362,True,False
4509,6120,0.9878736124411658,True,False
4510,6859,0.9933031569260068,True,False
4512,5263,0.9946380086980074,True,False
4514,5053,0.9987516343887362,True,False
4516,5678,0.9983884245508575,True,False
4518,7326,0.9987516343887362,True,False
4521,6389,0.9966903738660419,True,False
4522,5425,0.9976962095979076,True,False
4524,5231,0.9976962095979076,True,False
4524,6281,0.9976962095979076,True,False
4525,5268,0.9966903738660419,True,False
4532,5329,0.9943252407018788,True,False
4533,7139,0.9966903738660419,True,False
4536,5816,0.9987516343887362,True,False
4543,4558,0.9983884245508575,True,False
4545,5610,0.9966903738660419,True,False
4546,5286,0.9983884245508575,True,False
4547,5815,0.9984197686403924,True,False
4548,5041,0.8034227928181161,True,False
4548,7303,0.8034227928181161,True,False
4550,5450,0.9951999406776808,True,False
4550,7170,0.9987516343887362,True,False
4560,7442,0.9979749008420777,True,False
4564,5651,0.9966903738660419,True,False
4568,6414,0.9946380086980074,True,False
4571,4794,0.9974112369640995,True,False
4571,6671,0.9974112369640995,True,False
4574,4594,0.9953097333751223,True,False
4581,5706,0.9966903738660419,True,False
4585,5579,0.9956300099634801,True,False
4586,5018,0.9920828818225981,True,False
4587,6978,0.9983505803534152,True,False
4591,6537,0.9953097333751223,True,False
4596,6801,0.9951999406776808,True,False
4601,5969,0.9955425575166709,True,False
4602,7473,0.9987516343887362,True,False
4604,5102,0.9987516343887362,True,False
4609,4620,0.9976962095979076,True,False
4617,6597,0.9984197686403924,True,False
4618,4928,0.9987516343887362,True,False
4624,6528,0.9987516343887362,True,False
4627,4964,0.9987516343887362,True,False
4632,4715,0.9966903738660419,True,False
4636,6202,0.9926084766360521,True,False
4639,7084,0.9939029047180966,True,False
4640,7468,0.9966903738660419,True,False
4642,5615,0.9978563561645535,True,False
4645,7406,0.9987516343887362,True,False
4647,5262,0.9987516343887362,True,False
4648,5748,0.845068554434827,True,False
4654,4950,0.9951999406776808,True,False
4655,7503,0.9956300099634801,True,False
4657,6292,0.9987516343887362,True,False
4663,6538,0.8142609970643555,True,False
4663,7296,0.9975340164615294,True,False
4665,6557,0.9987516343887362,True,False
4666,5567,0.9987516343887362,True,False
4670,6992,0.9966903738660419,True,False
4674,5967,0.9987516343887362,True,False
4677,6704,0.9987516343887362,True,False
4681,5881,0.9966903738660419,True,False
4683,5250,0.9987516343887362,True,False
4684,5406,0.9966903738660419,True,False
4685,5101,0.9987516343887362,True,False
4685,6115,0.9987516343887362,True,False
4686,4905,0.9943252407018788,True,False
4687,6532,0.9987516343887362,True,False
4692,7272,0.9983505803534152,True,False
4695,5272,0.9966903738660419,True,False
4697,7025,0.9950648084917336,True,False
4704,6413,0.9983505803534152,True,False
4705,4961,0.9948785963092984,True,False
4705,6618,0.9966903738660419,True,False
4706,7434,0.9878736124411658,True,False
4709,6918,0.9983505803534152,True,False
4712,7147,0.9978563561645535,True,False
4717,4800,0.9987516343887362,True,False
4719,5009,0.9984686580491425,True,False
4719,7330,0.9984686580491425,True,False
4724,5222,0.9987516343887362,True,False
4725,6223,0.9878736124411658,True,False
4726,6926,0.9966903738660419,True,False
4731,6390,0.9987516343887362,True,False
4731,7224,0.9973151677640237,True,False
4733,4829,0.9946380086980074,True,False
4736,6307,0.9987516343887362,True,False
4741,6672,0.9980660562935224,True,False
4743,7204,0.9976962095979076,True,False
4746,6807,0.9966903738660419,True,False
4749,5798,0.7518957691791132,True,False
4751,7300,0.9934753990350542,True,False
4755,6082,0.9987516343887362,True,False
4758,5997,0.9987516343887362,True,False
4759,6057,0.9981382614011772,True,False
4761,6802,0.9966903738660419,True,False
4765,4865,0.9966903738660419,True,False
4769,6055,0.9987516343887362,True,False
4774,4775,0.9979197595370883,True,False
4777,5593,0.9934753990350542,True,False
4792,5124,0.9987516343887362,True,False
4794,6671,0.9987516343887362,True,False
4795,5142,0.9987516343887362,True,False
4795,5522,0.9987516343887362,True,False
4797,5940,0.995400680151444,True,False
4798,7171,0.9939029047180966,True,False
4803,5608,0.9958128395225163,True,False
4805,6021,0.9979197595370883,True,False
4805,7254,0.9987516343887362,True,False
4806,6830,0.9987516343887362,True,False
4807,7382,0.8220562674733303,True,False
4812,7366,0.996535470187147,True,False
4813,4901,0.9976962095979076,True,False
4813,6789,0.7856710472636681,True,False
4815,5308,0.9987516343887362,True,False
4816,6550,0.9982452686441156,True,False
4818,5004,0.9869952477161212,True,False
4818,6188,0.9950648084917336,True,False
4818,6448,0.9824062540948767,True,False
4823,4939,0.9987516343887362,True,False
4823,6392,0.9987516343887362,True,False
4824,6890,0.9950648084917336,True,False
4825,6811,0.9976962095979076,True,False
4826,5157,0.9987516343887362,True,False
4827,5010,0.9976962095979076,True,False
4828,7256,0.9946380086980074,True,False
4834,7245,0.9966903738660419,True,False
4835,5964,0.9978563561645535,True,False
4835,6609,0.8042542670399768,True,False
4840,5976,0.9708465692338675,True,False
4846,5145,0.9975340164615294,True,False
4847,5563,0.996535470187147,True,False
4847,6339,0.996535470187147,True,False
4849,7481,0.9979197595370883,True,False
4852,7291,0.9953097333751223,True,False
4854,7145,0.9987516343887362,True,False
4859,5889,0.9966903738660419,True,False
4862,6812,0.9873485260609695,True,False
4864,6089,0.9966903738660419,True,False
4867,7150,0.9987516343887362,True,False
4869,5298,0.9987516343887362,True,False
4869,5592,0.9959420546467269,True,False
4870,6080,0.9984461500974169,True,False
4876,6031,0.9966903738660419,True,False
4880,5761,0.9975340164615294,True,False
4880,6276,0.8142609970643555,True,False
4880,6313,0.9975340164615294,True,False
4883,6330,0.9956300099634801,True,False
4883,6505,0.9956300099634801,True,False
4884,7175,0.9987516343887362,True,False
4885,5058,0.9975340164615294,True,False
4893,6152,0.9982452686441156,True,False
4893,6523,0.9982452686441156,True,False
4894,5857,0.9970051010599466,True,False
4896,7483,0.9958825633451195,True,False
4909,7355,0.9973151677640237,True,False
4915,6022,0.9976962095979076,True,False
4915,6101,0.9976962095979076,True,False
4917,5638,0.9928989241848947,True,False
4918,5947,0.9966903738660419,True,False
4919,5462,0.9987516343887362,True,False
4921,5001,0.9976962095979076,True,False
4921,5794,0.9987516343887362,True,False
4922,5136,0.9978563561645535,True,False
4924,6391,0.9987516343887362,True,False
4925,6073,0.9920828818225981,True,False
4929,6816,0.9972048444955496,True,False
4931,5019,0.9972048444955496,True,False
4934,6355,0.9966903738660419,True,False
4937,6727,0.9987516343887362,True,False
4937,6853,0.9987516343887362,True,False
4938,5708,0.9983884245508575,True,False
4939,6392,0.9987516343887362,True,False
4949,6253,0.8085349400690662,True,False
4951,5937,0.9943252407018788,True,False
4953,5862,0.9916208562871359,True,False
4956,5367,0.9975340164615294,True,False
4958,6157,0.9987516343887362,True,False
4958,7426,0.9987516343887362,True,False
4960,5909,0.9987516343887362,True,False
4961,6618,0.9948785963092984,True,False
4965,5215,0.9950648084917336,True,False
4966,6735,0.9957300078086366,True,False
4970,6943,0.9970051010599466,True,False
4973,5789,0.9978563561645535,True,False
4973,6377,0.9987516343887362,True,False
4973,7440,0.9987516343887362,True,False
4977,5188,0.9966903738660419,True,False
4977,5368,0.9956300099634801,True,False
4981,5628,0.9966903738660419,True,False
4982,6097,0.9939029047180966,True,False
4983,7006,0.9987516343887362,True,False
4990,5861,0.9983505803534152,True,False
4991,6852,0.9966903738660419,True,False
4991,7042,0.7593517692056968,True,False
4993,5339,0.9966903738660419,True,False
4993,5905,0.9975340164615294,True,False
4994,5111,0.9976962095979076,True,False
4997,5854,0.9958825633451195,True,False
4997,5917,0.9958825633451195,True,False
4999,5566,0.9934753990350542,True,False
4999,5968,0.9966903738660419,True,False
5001,5794,0.9976962095979076,True,False
5004,6188,0.9966903738660419,True,False
5004,6448,0.995506930508393,True,False
5005,7252,0.8224068652638832,True,False
5006,6851,0.9987516343887362,True,False
5008,5521,0.7504356081435468,True,False
5009,7330,0.9987516343887362,True,False
5014,6973,0.9939029047180966,True,False
5026,6433,0.9951999406776808,True,False
5029,5836,0.9976962095979076,True,False
5030,6139,0.9955967990773628,True,False
5031,6410,0.753787350014399,True,False
5038,6048,0.9737445694382172,True,False
5040,5697,0.9966903738660419,True,False
5041,7303,0.9987516343887362,True,False
5043,6204,0.9983884245508575,True,False
5043,7252,0.9976962095979076,True,False
5045,7438,0.9948785963092984,True,False
5055,5083,0.9975340164615294,True,False
5056,5966,0.9987516343887362,True,False
5064,5779,0.9983505803534152,True,False
5068,5364,0.9869952477161212,True,False
5069,5476,0.9984461500974169,True,False
5073,6317,0.9987516343887362,True,False
5075,7124,0.9987516343887362,True,False
5082,6842,0.9987516343887362,True,False
5086,5994,0.9957300078086366,True,False
5087,5844,0.8077917422758364,True,False
5089,6258,0.9981382614011772,True,False
5090,6655,0.9966903738660419,True,False
5091,5907,0.9943252407018788,True,False
5094,5754,0.9978563561645535,True,False
5100,7001,0.9972048444955496,True,False
5101,6115,0.9987516343887362,True,False
5110,7243,0.9987516343887362,True,False
5117,6284,0.995506930508393,True,False
5120,5249,0.9976962095979076,True,False
5123,5684,0.9966903738660419,True,False
5126,5305,0.9958128395225163,True,False
5132,5752,0.995506930508393,True,False
5137,7160,0.9982452686441156,True,False
5142,5522,0.9987516343887362,True,False
5144,6350,0.9987516343887362,True,False
5151,7448,0.996535470187147,True,False
5152,5440,0.9966903738660419,True,False
5154,7320,0.9987516343887362,True,False
5156,7240,0.9987516343887362,True,False
5162,6858,0.9966903738660419,True,False
5166,6661,0.9987516343887362,True,False
5170,5187,0.9987516343887362,True,False
5172,6122,0.9980660562935224,True,False
5175,6795,0.9976962095979076,True,False
5188,5368,0.9956300099634801,True,False
5193,6368,0.9966903738660419,True,False
5199,5892,0.9984461500974169,True,False
5202,6320,0.9966903738660419,True,False
5204,5721,0.9984197686403924,True,False
5211,5460,0.9987516343887362,True,False
5213,6892,0.9966903738660419,True,False
5216,5811,0.7659645497088671,True,False
5216,6683,0.7659645497088671,True,False
5218,6329,0.9975340164615294,True,False
5218,6608,0.9975340164615294,True,False
5220,5540,0.9966903738660419,True,False
5224,7117,0.9987516343887362,True,False
5228,6718,0.9934753990350542,True,False
5228,6824,0.9975340164615294,True,False
5231,6281,0.9983884245508575,True,False
5239,6212,0.9987516343887362,True,False
5241,6733,0.9987516343887362,True,False
5243,6696,0.9966903738660419,True,False
5243,6944,0.9934753990350542,True,False
5251,7053,0.9966903738660419,True,False
5254,6619,0.9987516343887362,True,False
5260,7399,0.9979749008420777,True,False
5264,6603,0.9982452686441156,True,False
5267,5900,0.9987516343887362,True,False
5275,6960,0.9987516343887362,True,False
5280,6583,0.9987516343887362,True,False
5281,6501,0.9987516343887362,True,False
5283,6269,0.995400680151444,True,False
5285,5609,0.9966903738660419,True,False
5289,7401,0.9987516343887362,True,False
5298,5592,0.9959420546467269,True,False
5299,6728,0.9957300078086366,True,False
5303,6017,0.9979749008420777,True,False
5307,7057,0.7536313156970396,True,False
5310,6312,0.9983505803534152,True,False
5313,5844,0.9934753990350542,True,False
5317,6285,0.9976962095979076,True,False
5319,5548,0.8042542670399768,True,False
5321,6587,0.9966903738660419,True,False
5321,7172,0.9987516343887362,True,False
5321,7465,0.9987516343887362,True,False
5326,7439,0.9966903738660419,True,False
5328,6007,0.9983884245508575,True,False
5330,6488,0.9987516343887362,True,False
5332,7486,0.9984461500974169,True,False
5339,5905,0.9934753990350542,True,False
5342,6257,0.9966903738660419,True,False
5348,5898,0.9958128395225163,True,False
5350,5791,0.9978209634883989,True,False
5361,7213,0.9966903738660419,True,False
5365,5768,0.9982452686441156,True,False
5365,7225,0.9939029047180966,True,False
5371,5796,0.9983039944199337,True,False
5371,6395,0.9973151677640237,True,False
5373,5488,0.9987516343887362,True,False
5374,5682,0.9966903738660419,True,False
5375,7108,0.9878736124411658,True,False
5377,6216,0.9976962095979076,True,False
5377,6588,0.9987516343887362,True,False
5396,6908,0.9987516343887362,True,False
5397,7271,0.9957300078086366,True,False
5407,5877,0.9951999406776808,True,False
5415,6267,0.9987516343887362,True,False
5415,6421,0.9966903738660419,True,False
5424,7031,0.9979749008420777,True,False
5425,5788,0.8224068652638832,True,False
5425,6131,0.7518957691791132,True,False
5426,6968,0.9975340164615294,True,False
5428,7332,0.9987516343887362,True,False
5433,6573,0.9987516343887362,True,False
5436,6396,0.9973151677640237,True,False
5438,6866,0.8627242056508485,True,False
5444,6840,0.9987516343887362,True,False
5450,7170,0.9951999406776808,True,False
5461,7089,0.9975340164615294,True,False
5464,6946,0.9987516343887362,True,False
5465,5719,0.995506930508393,True,False
5465,6366,0.9987516343887362,True,False
5465,6980,0.9987516343887362,True,False
5467,5737,0.9966903738660419,True,False
5475,6272,0.9873485260609695,True,False
5481,6078,0.9978563561645535,True,False
5482,6046,0.9987516343887362,True,False
5484,6821,0.9987516343887362,True,False
5485,5753,0.9946380086980074,True,False
5503,7083,0.9976962095979076,True,False
5503,7484,0.8224068652638832,True,False
5506,6290,0.9987516343887362,True,False
5507,5525,0.9956300099634801,True,False
5512,6939,0.9966903738660419,True,False
5512,7404,0.9966903738660419,True,False
5514,5826,0.9966903738660419,True,False
5514,6781,0.9966903738660419,True,False
5516,6503,0.9966903738660419,True,False
5518,6487,0.9939029047180966,True,False
5520,6915,0.9974112369640995,True,False
5528,6132,0.9983884245508575,True,False
5532,5883,0.9976962095979076,True,False
5535,5536,0.9966903738660419,True,False
5538,6149,0.9966903738660419,True,False
5538,6743,0.9943252407018788,True,False
5542,5834,0.9939511732868848,True,False
5543,6568,0.9966903738660419,True,False
5547,6590,0.9987516343887362,True,False
5549,5670,0.9981689989681672,True,False
5549,6638,0.9966903738660419,True,False
5550,7017,0.9966903738660419,True,False
5551,5703,0.9987516343887362,True,False
5554,6652,0.9878736124411658,True,False
5555,7132,0.9987516343887362,True,False
5556,5771,0.9953097333751223,True,False
5557,7497,0.9876356745221663,True,False
5558,6023,0.9966903738660419,True,False
5558,7309,0.9978563561645535,True,False
5563,6339,0.9987516343887362,True,False
5565,5597,0.9987516343887362,True,False
5566,5968,0.9975340164615294,True,False
5576,6754,0.9987516343887362,True,False
5577,6874,0.9983884245508575,True,False
5584,6358,0.9987516343887362,True,False
5603,6498,0.9987516343887362,True,False
5606,6072,0.9953097333751223,True,False
5613,7063,0.9987516343887362,True,False
5625,7052,0.9984461500974169,True,False
5626,7273,0.9987516343887362,True,False
5631,7203,0.9966903738660419,True,False
5636,6667,0.9987516343887362,True,False
5640,6509,0.9966903738660419,True,False
5641,7268,0.9966903738660419,True,False
5646,6805,0.9882449387453355,True,False
5654,5822,0.9987516343887362,True,False
5657,6676,0.9966903738660419,True,False
5659,6273,0.9939029047180966,True,False
5667,6538,0.9975340164615294,True,False
5670,6638,0.995150381172694,True,False
5671,6070,0.98725318363614,True,False
5671,7250,0.9951999406776808,True,False
5674,7373,0.9953518047315162,True,False
5675,6249,0.9987516343887362,True,False
5676,7263,0.9966903738660419,True,False
5683,6086,0.9976962095979076,True,False
5688,6845,0.9987516343887362,True,False
5690,6723,0.9981689989681672,True,False
5691,7463,0.9987516343887362,True,False
5692,6182,0.9981382614011772,True,False
5692,6865,0.8223057827215735,True,False
5696,6646,0.9953097333751223,True,False
5715,6711,0.9873485260609695,True,False
5716,7358,0.9979197595370883,True,False
5717,5758,0.9916208562871359,True,False
5719,6366,0.995506930508393,True,False
5719,6980,0.995506930508393,True,False
5720,5759,0.996535470187147,True,False
5722,5730,0.9975340164615294,True,False
5722,6872,0.9934753990350542,True,False
5724,5726,0.9957300078086366,True,False
5725,7304,0.995506930508393,True,False
5729,6403,0.8464423988882487,True,False
